"","date","team","opp","location","opp_location","team_rtg","opp_rtg","bub_rtg","bub_win_prob","wabW","wabL","net","quad"
"19",2024-03-04,"McNeese St.","Houston Christian","H","A",0.801367094210178,0.061188268447486,0.868511249751296,0.990229012643286,0.00977098735671433,-0.990229012643286,358,"Quadrant 4"
"20",2024-03-04,"Northwestern St.","Nicholls St.","H","A",0.272136144697049,0.228596787855267,0.868511249751296,0.957061991357444,0.0429380086425556,-0.957061991357444,266,"Quadrant 4"
"21",2024-03-04,"Florida Gulf Coast","Queens","H","A",0.437598887850282,0.25643914829321,0.868511249751296,0.950377666739929,0.0496223332600706,-0.950377666739929,270,"Quadrant 4"
"22",2024-03-04,"Kennesaw St.","Jacksonville","H","A",0.367120072667042,0.160189111646131,0.868511249751296,0.971932687531437,0.0280673124685634,-0.971932687531437,285,"Quadrant 4"
"23",2024-03-04,"Idaho","Portland St.","A","H",0.185095014838417,0.382911160862317,0.776227747343399,0.848261092884414,0.151738907115586,-0.848261092884414,251,"Quadrant 4"
"24",2024-03-04,"Duke","North Carolina St.","A","H",0.904485265600433,0.804306296957304,0.776227747343399,0.457698287604468,0.542301712395532,-0.457698287604468,80,"Quadrant 2"
"25",2024-03-04,"Delaware St.","Howard","A","H",0.196242420929483,0.354082710355203,0.776227747343399,0.86353403753418,0.13646596246582,-0.86353403753418,277,"Quadrant 4"
"26",2024-03-04,"Texas","Baylor","A","H",0.848375456005626,0.934511345986853,0.776227747343399,0.195552046903816,0.804447953096184,-0.195552046903816,13,"Quadrant 1"
"27",2024-03-04,"Weber St.","Montana St.","A","H",0.446012052694748,0.465416532556479,0.776227747343399,0.799371726198845,0.200628273801155,-0.799371726198845,247,"Quadrant 4"
"28",2024-03-04,"Southeastern Louisiana","Incarnate Word","A","H",0.209859635110667,0.166286694493069,0.776227747343399,0.945627662193535,0.054372337806465,-0.945627662193535,341,"Quadrant 4"
"29",2024-03-04,"Maryland Eastern Shore","Norfolk St.","A","H",0.0635796432638527,0.380342732027288,0.776227747343399,0.849656684637127,0.150343315362873,-0.849656684637127,235,"Quadrant 3"
"30",2024-03-04,"Northern Colorado","Northern Arizona","A","H",0.350139878237875,0.257283513150267,0.776227747343399,0.909203888800009,0.0907961111999913,-0.909203888800009,311,"Quadrant 4"
"31",2024-03-04,"Jackson St.","Prairie View A&M","A","H",0.203306887889904,0.14827032910101,0.776227747343399,0.952213640703675,0.0477863592963255,-0.952213640703675,324,"Quadrant 4"
"32",2024-03-04,"Lamar","Texas A&M Commerce","A","H",0.282426882603398,0.20287191934583,0.776227747343399,0.931646309410364,0.0683536905896359,-0.931646309410364,330,"Quadrant 4"
"33",2024-03-04,"Bethune Cookman","Grambling St.","A","H",0.168198159564658,0.310379812404687,0.776227747343399,0.885153172952046,0.114846827047954,-0.885153172952046,294,"Quadrant 4"
"34",2024-03-04,"Alcorn St.","Texas Southern","A","H",0.204676161562868,0.346744815575207,0.776227747343399,0.867288708885173,0.132711291114827,-0.867288708885173,279,"Quadrant 4"
"35",2024-03-04,"Eastern Washington","Sacramento St.","A","H",0.46777595783927,0.237942551907799,0.776227747343399,0.917420907332647,0.0825790926673527,-0.917420907332647,323,"Quadrant 4"
"36",2024-03-04,"New Orleans","Texas A&M Corpus Chris","A","H",0.11060900206671,0.579626892821161,0.776227747343399,0.715566533736122,0.284433466263878,-0.715566533736122,174,"Quadrant 3"
"37",2024-03-04,"Idaho St.","Montana","A","H",0.268381014169688,0.595585709060422,0.776227747343399,0.701973172394622,0.298026827605378,-0.701973172394622,141,"Quadrant 3"
"38",2024-03-04,"South Carolina St.","Coppin St.","A","H",0.204013610434127,0.0677445738208273,0.776227747343399,0.979481162418834,0.0205188375811663,-0.979481162418834,360,"Quadrant 4"
"39",2024-03-04,"North Carolina Central","Morgan St.","A","H",0.294960284654397,0.16822655677922,0.776227747343399,0.9449070933747,0.0550929066252998,-0.9449070933747,345,"Quadrant 4"
"40",2024-03-04,"Florida A&M","Southern","A","H",0.0899543447925092,0.440604526746444,0.776227747343399,0.81495383617513,0.18504616382487,-0.81495383617513,242,"Quadrant 4"
"41",2024-03-04,"Houston Christian","McNeese St.","A","H",0.061188268447486,0.801367094210178,0.776227747343399,0.46231073937479,0.53768926062521,-0.46231073937479,56,"Quadrant 1"
"42",2024-03-04,"Nicholls St.","Northwestern St.","A","H",0.228596787855267,0.272136144697049,0.776227747343399,0.902703286926946,0.097296713073054,-0.902703286926946,327,"Quadrant 4"
"43",2024-03-04,"Queens","Florida Gulf Coast","A","H",0.25643914829321,0.437598887850282,0.776227747343399,0.816787123964173,0.183212876035827,-0.816787123964173,238,"Quadrant 3"
"44",2024-03-04,"Jacksonville","Kennesaw St.","A","H",0.160189111646131,0.367120072667042,0.776227747343399,0.856732093242398,0.143267906757602,-0.856732093242398,255,"Quadrant 4"
"45",2024-03-05,"Northern Illinois","Central Michigan","H","A",0.295567551880143,0.237751593598221,0.868511249751296,0.95490779235157,0.0450922076484301,-0.95490779235157,263,"Quadrant 4"
"46",2024-03-05,"South Florida","Tulane","H","A",0.782290883271603,0.45133317773241,0.868511249751296,0.889254116028859,0.110745883971141,-0.889254116028859,140,"Quadrant 3"
"47",2024-03-05,"Wake Forest","Georgia Tech","H","A",0.904699112910487,0.512224947770313,0.868511249751296,0.862824443118346,0.137175556881654,-0.862824443118346,134,"Quadrant 3"
"48",2024-03-05,"Miami OH","Toledo","H","A",0.471959680722098,0.433472174377618,0.868511249751296,0.896186994344897,0.103813005655103,-0.896186994344897,142,"Quadrant 3"
"49",2024-03-05,"Buffalo","Ohio","H","A",0.156127497119243,0.440603893311653,0.868511249751296,0.893459022026487,0.106540977973513,-0.893459022026487,152,"Quadrant 3"
"50",2024-03-05,"Ball St.","Kent St.","H","A",0.389114500643441,0.390511521841266,0.868511249751296,0.911575215487751,0.0884247845122492,-0.911575215487751,168,"Quadrant 4"
"51",2024-03-05,"Maine","UMass Lowell","H","A",0.424753875298294,0.448440645894165,0.868511249751296,0.890399896269558,0.109600103730442,-0.890399896269558,135,"Quadrant 3"
"52",2024-03-05,"Georgetown","Providence","H","A",0.53615032570411,0.715783697155831,0.868511249751296,0.723965283049234,0.276034716950766,-0.723965283049234,62,"Quadrant 2"
"53",2024-03-05,"Louisville","Virginia Tech","H","A",0.494349441362429,0.751770515885477,0.868511249751296,0.685633081769388,0.314366918230612,-0.685633081769388,58,"Quadrant 2"
"54",2024-03-05,"Akron","Eastern Michigan","H","A",0.715868605399656,0.117378197810881,0.868511249751296,0.980263561090189,0.0197364389098111,-0.980263561090189,329,"Quadrant 4"
"55",2024-03-05,"North Carolina","Notre Dame","H","A",0.93818093467686,0.529785853557963,0.868511249751296,0.854280317445038,0.145719682554962,-0.854280317445038,125,"Quadrant 3"
"56",2024-03-05,"Western Michigan","Bowling Green","H","A",0.261413002941176,0.28722629388695,0.868511249751296,0.942500101365733,0.057499898634267,-0.942500101365733,244,"Quadrant 4"
"57",2024-03-05,"Boise St.","Nevada","H","A",0.890861972388181,0.79382620087595,0.868511249751296,0.63174592891663,0.36825407108337,-0.63174592891663,40,"Quadrant 2"
"58",2024-03-05,"Texas St.","Old Dominion","N","N",0.38455138140832,0.24716915132557,0.827189501217216,0.935812451509318,0.0641875484906819,-0.935812451509318,295,"Quadrant 4"
"59",2024-03-05,"Georgia","Mississippi","H","A",0.798791907599187,0.725910251899268,0.868511249751296,0.713795201129448,0.286204798870552,-0.713795201129448,78,"Quadrant 3"
"60",2024-03-05,"Wyoming","Air Force","H","A",0.5521705559656,0.29112598012773,0.868511249751296,0.941463272992043,0.0585367270079571,-0.941463272992043,269,"Quadrant 4"
"61",2024-03-05,"Illinois","Purdue","H","A",0.933234889896044,0.947832125466777,0.868511249751296,0.266617706941452,0.733382293058548,-0.266617706941452,2,"Quadrant 1"
"62",2024-03-05,"UNLV","San Diego St.","H","A",0.813324645099578,0.846021251954775,0.868511249751296,0.545902722573853,0.454097277426147,-0.545902722573853,19,"Quadrant 1"
"63",2024-03-05,"DePaul","St. John's","H","A",0.271658442835587,0.850891641820859,0.868511249751296,0.536496904278653,0.463503095721347,-0.536496904278653,39,"Quadrant 2"
"64",2024-03-05,"Oklahoma St.","Texas Tech","H","A",0.763242043877573,0.796145593560668,0.868511249751296,0.628429027647147,0.371570972352853,-0.628429027647147,42,"Quadrant 2"
"65",2024-03-05,"Middle Tennessee","Liberty","H","A",0.35329929085344,0.487305348980238,0.868511249751296,0.874203620444347,0.125796379555653,-0.874203620444347,127,"Quadrant 3"
"66",2024-03-05,"Oklahoma","Cincinnati","H","A",0.884452289496699,0.763278438166354,0.868511249751296,0.671972717136356,0.328027282863644,-0.671972717136356,45,"Quadrant 2"
"67",2024-03-05,"Kansas","Kansas St.","H","A",0.942062943244931,0.713057870904369,0.868511249751296,0.726627217881316,0.273372782118684,-0.726627217881316,73,"Quadrant 2"
"68",2024-03-05,"Missouri","Auburn","H","A",0.648709716389055,0.927357391361691,0.868511249751296,0.340980430882605,0.659019569117395,-0.340980430882605,6,"Quadrant 1"
"69",2024-03-05,"Florida","Alabama","H","A",0.915217258147337,0.898393529575551,0.868511249751296,0.427601988870909,0.572398011129091,-0.427601988870909,7,"Quadrant 1"
"70",2024-03-05,"Dartmouth","Harvard","H","A",0.173853064100937,0.338024324203378,0.868511249751296,0.928240472375682,0.0717595276243177,-0.928240472375682,192,"Quadrant 4"
"71",2024-03-05,"Clemson","Syracuse","H","A",0.899966033877562,0.693672546559907,0.868511249751296,0.74469462645912,0.25530537354088,-0.74469462645912,84,"Quadrant 3"
"72",2024-03-05,"UMBC","Binghamton","H","A",0.398911433669071,0.238793815652493,0.868511249751296,0.954659887693224,0.0453401123067765,-0.954659887693224,271,"Quadrant 4"
"73",2024-03-05,"Pittsburgh","Florida St.","H","A",0.865152045274728,0.663697870618807,0.868511249751296,0.769952348306988,0.230047651693012,-0.769952348306988,93,"Quadrant 3"
"74",2024-03-05,"Saint Louis","Dayton","H","A",0.516960393214178,0.816950803786491,0.868511249751296,0.596772562886163,0.403227437113837,-0.596772562886163,21,"Quadrant 1"
"75",2024-03-05,"New Hampshire","Vermont","H","A",0.337214117304077,0.618519791220062,0.868511249751296,0.802911087356673,0.197088912643327,-0.802911087356673,97,"Quadrant 3"
"76",2024-03-05,"Bryant","Albany","H","A",0.560811268381014,0.251320146568649,0.868511249751296,0.951636746341539,0.0483632536584613,-0.951636746341539,256,"Quadrant 4"
"77",2024-03-05,"VCU","Duquesne","H","A",0.794445471383825,0.631620123248921,0.868511249751296,0.793914685776299,0.206085314223701,-0.793914685776299,98,"Quadrant 3"
"78",2024-03-05,"Army","Holy Cross","H","A",0.174102376355006,0.0719035221355731,0.868511249751296,0.988406731775007,0.0115932682249925,-0.988406731775007,352,"Quadrant 4"
"79",2024-03-05,"Navy","Loyola MD","H","A",0.206649312724055,0.0974666119540992,0.868511249751296,0.983913459973701,0.0160865400262994,-0.983913459973701,346,"Quadrant 4"
"80",2024-03-05,"Fort Wayne","Robert Morris","H","A",0.556809120998619,0.162596581913483,0.868511249751296,0.971443346629873,0.0285566533701267,-0.971443346629873,304,"Quadrant 4"
"81",2024-03-05,"Louisiana Monroe","Coastal Carolina","N","N",0.259768027398633,0.204883922193547,0.827189501217216,0.948917637672426,0.051082362327574,-0.948917637672426,320,"Quadrant 4"
"82",2024-03-05,"Austin Peay","North Florida","H","A",0.420273282310454,0.292237290011927,0.868511249751296,0.94116613289344,0.0588338671065601,-0.94116613289344,248,"Quadrant 4"
"83",2024-03-05,"Cleveland St.","IUPUI","H","A",0.463573539944286,0.049441623206226,0.868511249751296,0.992186950295174,0.00781304970482566,-0.992186950295174,361,"Quadrant 4"
"84",2024-03-05,"Lipscomb","North Alabama","H","A",0.487239677997029,0.226071094027632,0.868511249751296,0.957649017953931,0.0423509820460688,-0.957649017953931,261,"Quadrant 4"
"85",2024-03-05,"Milwaukee","Detroit","H","A",0.413160914465761,0.0742850349339586,0.868511249751296,0.987996917629944,0.0120030823700561,-0.987996917629944,359,"Quadrant 4"
"86",2024-03-05,"Central Michigan","Northern Illinois","A","H",0.237751593598221,0.295567551880143,0.776227747343399,0.89209411146166,0.107905888538339,-0.89209411146166,301,"Quadrant 4"
"87",2024-03-05,"Tulane","South Florida","A","H",0.45133317773241,0.782290883271603,0.776227747343399,0.491188502495358,0.508811497504642,-0.491188502495358,79,"Quadrant 2"
"88",2024-03-05,"Georgia Tech","Wake Forest","A","H",0.512224947770313,0.904699112910487,0.776227747343399,0.267617119624692,0.732382880375308,-0.267617119624692,31,"Quadrant 1"
"89",2024-03-05,"Toledo","Miami OH","A","H",0.433472174377618,0.471959680722098,0.776227747343399,0.795124502488,0.204875497512,-0.795124502488,209,"Quadrant 3"
"90",2024-03-05,"Ohio","Buffalo","A","H",0.440603893311653,0.156127497119243,0.776227747343399,0.949364774779264,0.0506352252207362,-0.949364774779264,343,"Quadrant 4"
"91",2024-03-05,"Kent St.","Ball St.","A","H",0.390511521841266,0.389114500643441,0.776227747343399,0.844861318426682,0.155138681573318,-0.844861318426682,265,"Quadrant 4"
"92",2024-03-05,"UMass Lowell","Maine","A","H",0.448440645894165,0.424753875298294,0.776227747343399,0.824495249369388,0.175504750630612,-0.824495249369388,224,"Quadrant 3"
"93",2024-03-05,"Providence","Georgetown","A","H",0.715783697155831,0.53615032570411,0.776227747343399,0.75006577178977,0.24993422821023,-0.75006577178977,202,"Quadrant 3"
"94",2024-03-05,"Virginia Tech","Louisville","A","H",0.751770515885477,0.494349441362429,0.776227747343399,0.780129356348427,0.219870643651573,-0.780129356348427,208,"Quadrant 3"
"95",2024-03-05,"Eastern Michigan","Akron","A","H",0.117378197810881,0.715868605399656,0.776227747343399,0.579265105755586,0.420734894244414,-0.579265105755586,103,"Quadrant 2"
"96",2024-03-05,"Notre Dame","North Carolina","A","H",0.529785853557963,0.93818093467686,0.776227747343399,0.186045402094427,0.813954597905573,-0.186045402094427,9,"Quadrant 1"
"97",2024-03-05,"Bowling Green","Western Michigan","A","H",0.28722629388695,0.261413002941176,0.776227747343399,0.90741346743937,0.0925865325606295,-0.90741346743937,289,"Quadrant 4"
"98",2024-03-05,"Nevada","Boise St.","A","H",0.79382620087595,0.890861972388181,0.776227747343399,0.29822618297079,0.70177381702921,-0.29822618297079,24,"Quadrant 1"
"99",2024-03-05,"Old Dominion","Texas St.","N","N",0.24716915132557,0.38455138140832,0.827189501217216,0.884536799785607,0.115463200214393,-0.884536799785607,230,"Quadrant 4"
"100",2024-03-05,"Mississippi","Georgia","A","H",0.725910251899268,0.798791907599187,0.776227747343399,0.466315187566497,0.533684812433503,-0.466315187566497,104,"Quadrant 2"
"101",2024-03-05,"Air Force","Wyoming","A","H",0.29112598012773,0.5521705559656,0.776227747343399,0.737762744361041,0.262237255638959,-0.737762744361041,165,"Quadrant 3"
"102",2024-03-05,"Purdue","Illinois","A","H",0.947832125466777,0.933234889896044,0.776227747343399,0.198824240688493,0.801175759311507,-0.198824240688493,15,"Quadrant 1"
"103",2024-03-05,"San Diego St.","UNLV","A","H",0.846021251954775,0.813324645099578,0.776227747343399,0.443259923642685,0.556740076357315,-0.443259923642685,82,"Quadrant 2"
"104",2024-03-05,"St. John's","DePaul","A","H",0.850891641820859,0.271658442835587,0.776227747343399,0.902915016079873,0.0970849839201271,-0.902915016079873,321,"Quadrant 4"
"105",2024-03-05,"Texas Tech","Oklahoma St.","A","H",0.796145593560668,0.763242043877573,0.776227747343399,0.518311878685495,0.481688121314505,-0.518311878685495,116,"Quadrant 2"
"106",2024-03-05,"Liberty","Middle Tennessee","A","H",0.487305348980238,0.35329929085344,0.776227747343399,0.863937397634756,0.136062602365244,-0.863937397634756,303,"Quadrant 4"
"107",2024-03-05,"Cincinnati","Oklahoma","A","H",0.763278438166354,0.884452289496699,0.776227747343399,0.311853572261631,0.688146427738369,-0.311853572261631,41,"Quadrant 1"
"108",2024-03-05,"Kansas St.","Kansas","A","H",0.713057870904369,0.942062943244931,0.776227747343399,0.175824415456906,0.824175584543094,-0.175824415456906,18,"Quadrant 1"
"109",2024-03-05,"Auburn","Missouri","A","H",0.927357391361691,0.648709716389055,0.776227747343399,0.652590294874922,0.347409705125078,-0.652590294874922,151,"Quadrant 3"
"110",2024-03-05,"Alabama","Florida","A","H",0.898393529575551,0.915217258147337,0.776227747343399,0.243193108485834,0.756806891514166,-0.243193108485834,33,"Quadrant 1"
"111",2024-03-05,"Harvard","Dartmouth","A","H",0.338024324203378,0.173853064100937,0.776227747343399,0.942804262914907,0.0571957370850925,-0.942804262914907,337,"Quadrant 4"
"112",2024-03-05,"Syracuse","Clemson","A","H",0.693672546559907,0.899966033877562,0.776227747343399,0.278275858410756,0.721724141589244,-0.278275858410756,25,"Quadrant 1"
"113",2024-03-05,"Binghamton","UMBC","A","H",0.238793815652493,0.398911433669071,0.776227747343399,0.839406669938518,0.160593330061482,-0.839406669938518,278,"Quadrant 4"
"114",2024-03-05,"Florida St.","Pittsburgh","A","H",0.663697870618807,0.865152045274728,0.776227747343399,0.350933091494082,0.649066908505918,-0.350933091494082,44,"Quadrant 1"
"115",2024-03-05,"Dayton","Saint Louis","A","H",0.816950803786491,0.516960393214178,0.776227747343399,0.76421874062786,0.23578125937214,-0.76421874062786,216,"Quadrant 3"
"116",2024-03-05,"Vermont","New Hampshire","A","H",0.618519791220062,0.337214117304077,0.776227747343399,0.872088362103367,0.127911637896633,-0.872088362103367,240,"Quadrant 3"
"117",2024-03-05,"Albany","Bryant","A","H",0.251320146568649,0.560811268381014,0.776227747343399,0.73093311482013,0.26906688517987,-0.73093311482013,166,"Quadrant 3"
"118",2024-03-05,"Duquesne","VCU","A","H",0.631620123248921,0.794445471383825,0.776227747343399,0.472997336389205,0.527002663610795,-0.472997336389205,75,"Quadrant 1"
"119",2024-03-05,"Holy Cross","Army","A","H",0.0719035221355731,0.174102376355006,0.776227747343399,0.942710641084065,0.0572893589159347,-0.942710641084065,334,"Quadrant 4"
"120",2024-03-05,"Loyola MD","Navy","A","H",0.0974666119540992,0.206649312724055,0.776227747343399,0.930154126850499,0.0698458731495006,-0.930154126850499,319,"Quadrant 4"
"121",2024-03-05,"Robert Morris","Fort Wayne","A","H",0.162596581913483,0.556809120998619,0.776227747343399,0.73411371531233,0.26588628468767,-0.73411371531233,155,"Quadrant 3"
"122",2024-03-05,"Coastal Carolina","Louisiana Monroe","N","N",0.204883922193547,0.259768027398633,0.827189501217216,0.931694379251669,0.0683056207483307,-0.931694379251669,302,"Quadrant 4"
"123",2024-03-05,"North Florida","Austin Peay","A","H",0.292237290011927,0.420273282310454,0.776227747343399,0.82713669083775,0.17286330916225,-0.82713669083775,220,"Quadrant 3"
"124",2024-03-05,"IUPUI","Cleveland St.","A","H",0.049441623206226,0.463573539944286,0.776227747343399,0.800557375352291,0.199442624647709,-0.800557375352291,211,"Quadrant 3"
"125",2024-03-05,"North Alabama","Lipscomb","A","H",0.226071094027632,0.487239677997029,0.776227747343399,0.784970267838142,0.215029732161858,-0.784970267838142,160,"Quadrant 3"
"126",2024-03-05,"Detroit","Milwaukee","A","H",0.0742850349339586,0.413160914465761,0.776227747343399,0.831280634880873,0.168719365119127,-0.831280634880873,227,"Quadrant 3"
"127",2024-03-06,"Minnesota","Indiana","H","A",0.826076759789513,0.646127581526242,0.868511249751296,0.783435228314752,0.216564771685248,-0.783435228314752,101,"Quadrant 3"
"128",2024-03-06,"Iowa St.","BYU","H","A",0.957438823689606,0.866151357601651,0.868511249751296,0.505127119345137,0.494872880654863,-0.505127119345137,12,"Quadrant 1"
"129",2024-03-06,"Butler","Xavier","H","A",0.836795326982444,0.723730727131458,0.868511249751296,0.71602235275908,0.283977647240919,-0.71602235275908,61,"Quadrant 2"
"130",2024-03-06,"Charlotte","Rice","H","A",0.751930201945329,0.367044483580842,0.868511249751296,0.91929275905057,0.08070724094943,-0.91929275905057,236,"Quadrant 4"
"131",2024-03-06,"North Texas","Florida Atlantic","H","A",0.831906682351964,0.744263078869627,0.868511249751296,0.694154382324915,0.305845617675085,-0.694154382324915,35,"Quadrant 2"
"132",2024-03-06,"Seton Hall","Villanova","H","A",0.851704818662245,0.837033432146286,0.868511249751296,0.562555585379517,0.437444414620483,-0.562555585379517,26,"Quadrant 1"
"133",2024-03-06,"San Jose St.","Utah St.","H","A",0.454407671420508,0.753421644424266,0.868511249751296,0.683718583997049,0.316281416002951,-0.683718583997049,36,"Quadrant 2"
"134",2024-03-06,"Miami FL","Boston College","H","A",0.800617850080104,0.581515065137916,0.868511249751296,0.826190176598938,0.173809823401062,-0.826190176598938,100,"Quadrant 3"
"135",2024-03-06,"Arkansas","LSU","H","A",0.710379229028544,0.696946714294847,0.868511249751296,0.741745169228451,0.258254830771549,-0.741745169228451,88,"Quadrant 3"
"136",2024-03-06,"New Mexico","Fresno St.","H","A",0.895273711576363,0.307903365106499,0.868511249751296,0.936896633971031,0.0631033660289686,-0.936896633971031,213,"Quadrant 4"
"137",2024-03-06,"Marquette","Connecticut","H","A",0.945440000846929,0.947916770843076,0.868511249751296,0.266282859068647,0.733717140931353,-0.266282859068647,3,"Quadrant 1"
"138",2024-03-06,"Texas A&M Corpus Chris","Incarnate Word","H","A",0.579626892821161,0.0948144359203885,0.868511249751296,0.984389494520407,0.015610505479593,-0.984389494520407,341,"Quadrant 4"
"139",2024-03-06,"SMU","East Carolina","H","A",0.852863618108786,0.416906709679054,0.868511249751296,0.902326306833589,0.0976736931664106,-0.902326306833589,185,"Quadrant 4"
"140",2024-03-06,"Richmond","Saint Joseph's","H","A",0.816153314688998,0.627991102861524,0.868511249751296,0.796449729984351,0.203550270015649,-0.796449729984351,95,"Quadrant 3"
"141",2024-03-06,"Davidson","Loyola Chicago","H","A",0.722611193429282,0.65725342104544,0.868511249751296,0.775003187829064,0.224996812170936,-0.775003187829064,90,"Quadrant 3"
"142",2024-03-06,"Kentucky","Vanderbilt","H","A",0.917302782800278,0.320551752695301,0.868511249751296,0.93333577490022,0.0666642250997804,-0.93333577490022,221,"Quadrant 4"
"143",2024-03-06,"Texas A&M","Mississippi St.","H","A",0.830717085127858,0.821762627893512,0.868511249751296,0.588925172428653,0.411074827571347,-0.588925172428653,32,"Quadrant 2"
"144",2024-03-06,"South Carolina","Tennessee","H","A",0.87949709703742,0.921573158733113,0.868511249751296,0.359840452427026,0.640159547572974,-0.359840452427026,5,"Quadrant 1"
"145",2024-03-06,"West Virginia","TCU","H","A",0.678918900927937,0.80979935849478,0.868511249751296,0.608057010753331,0.391942989246669,-0.608057010753331,38,"Quadrant 2"
"146",2024-03-06,"Texas A&M Commerce","Northwestern St.","H","A",0.20287191934583,0.164124605231073,0.868511249751296,0.971131556469678,0.0288684435303216,-0.971131556469678,327,"Quadrant 4"
"147",2024-03-06,"Michigan St.","Northwestern","H","A",0.923033127417548,0.803907637803216,0.868511249751296,0.617029917744337,0.382970082255663,-0.617029917744337,53,"Quadrant 2"
"148",2024-03-06,"New Orleans","McNeese St.","H","A",0.191468954664311,0.67935704853738,0.868511249751296,0.757135877075302,0.242864122924698,-0.757135877075302,56,"Quadrant 2"
"149",2024-03-06,"UCF","Houston","H","A",0.828193027026134,0.964835150711053,0.868511249751296,0.194027294647197,0.805972705352803,-0.194027294647197,1,"Quadrant 1"
"150",2024-03-06,"Lamar","Houston Christian","H","A",0.428392417099303,0.061188268447486,0.868511249751296,0.990229012643286,0.00977098735671433,-0.990229012643286,358,"Quadrant 4"
"151",2024-03-06,"Southeastern Louisiana","Nicholls St.","H","A",0.335875377801473,0.228596787855267,0.868511249751296,0.957061991357444,0.0429380086425556,-0.957061991357444,266,"Quadrant 4"
"152",2024-03-06,"George Washington","St. Bonaventure","H","A",0.458388337589789,0.672166353688297,0.868511249751296,0.763119652011805,0.236880347988195,-0.763119652011805,66,"Quadrant 2"
"153",2024-03-06,"Massachusetts","Fordham","H","A",0.800839019087989,0.366753044190871,0.868511249751296,0.919385798413715,0.080614201586285,-0.919385798413715,179,"Quadrant 4"
"154",2024-03-06,"Rhode Island","George Mason","H","A",0.503646326002754,0.612861702644481,0.868511249751296,0.806667790822839,0.193332209177161,-0.806667790822839,99,"Quadrant 3"
"155",2024-03-06,"USC Upstate","Radford","N","N",0.2803244408089,0.414757081155374,0.827189501217216,0.871038492957886,0.128961507042114,-0.871038492957886,234,"Quadrant 4"
